"","Row","view","time","name"
"1074",94,489,"2016-01-02","Gary_Johnson"
"1075",95,492,"2016-01-03","Gary_Johnson"
"1076",96,537,"2016-01-04","Gary_Johnson"
"1077",97,1118,"2016-01-05","Gary_Johnson"
"1078",98,6867,"2016-01-06","Gary_Johnson"
"1079",99,7114,"2016-01-07","Gary_Johnson"
"1080",100,2365,"2016-01-08","Gary_Johnson"
"1081",101,1708,"2016-01-09","Gary_Johnson"
"1082",102,1363,"2016-01-10","Gary_Johnson"
"1083",103,1284,"2016-01-11","Gary_Johnson"
"1084",104,1433,"2016-01-12","Gary_Johnson"
"1085",105,1491,"2016-01-13","Gary_Johnson"
"1086",106,1338,"2016-01-14","Gary_Johnson"
"1087",107,1626,"2016-01-15","Gary_Johnson"
"1088",108,1160,"2016-01-16","Gary_Johnson"
"1089",109,1118,"2016-01-17","Gary_Johnson"
"1090",110,1473,"2016-01-18","Gary_Johnson"
"1091",111,1343,"2016-01-19","Gary_Johnson"
"1092",112,1453,"2016-01-20","Gary_Johnson"
"1093",113,1435,"2016-01-21","Gary_Johnson"
"1094",114,1707,"2016-01-22","Gary_Johnson"
"1095",115,1275,"2016-01-23","Gary_Johnson"
"1096",116,1228,"2016-01-24","Gary_Johnson"
"1097",117,1204,"2016-01-25","Gary_Johnson"
"1098",118,1413,"2016-01-26","Gary_Johnson"
"1099",119,1495,"2016-01-27","Gary_Johnson"
"1100",120,1348,"2016-01-28","Gary_Johnson"
"1101",121,1658,"2016-01-29","Gary_Johnson"
"1102",122,1259,"2016-01-30","Gary_Johnson"
"1103",123,1342,"2016-01-31","Gary_Johnson"
"1104",124,1844,"2016-02-01","Gary_Johnson"
"1105",125,3039,"2016-02-02","Gary_Johnson"
"1106",126,3148,"2016-02-03","Gary_Johnson"
"1107",127,2522,"2016-02-04","Gary_Johnson"
"1108",128,1914,"2016-02-05","Gary_Johnson"
"1109",129,1810,"2016-02-06","Gary_Johnson"
"1110",130,1921,"2016-02-07","Gary_Johnson"
"1111",131,1620,"2016-02-08","Gary_Johnson"
"1112",132,1833,"2016-02-09","Gary_Johnson"
"1113",133,3531,"2016-02-10","Gary_Johnson"
"1114",134,2556,"2016-02-11","Gary_Johnson"
"1115",135,2009,"2016-02-12","Gary_Johnson"
"1116",136,1674,"2016-02-13","Gary_Johnson"
"1117",137,1601,"2016-02-14","Gary_Johnson"
"1118",138,1763,"2016-02-15","Gary_Johnson"
"1119",139,2003,"2016-02-16","Gary_Johnson"
"1120",140,2066,"2016-02-17","Gary_Johnson"
"1121",141,1991,"2016-02-18","Gary_Johnson"
"1122",142,1964,"2016-02-19","Gary_Johnson"
"1123",143,1752,"2016-02-20","Gary_Johnson"
"1124",144,2758,"2016-02-21","Gary_Johnson"
"1125",145,2481,"2016-02-22","Gary_Johnson"
"1126",146,2275,"2016-02-23","Gary_Johnson"
"1127",147,2994,"2016-02-24","Gary_Johnson"
"1128",148,2750,"2016-02-25","Gary_Johnson"
"1129",149,3023,"2016-02-26","Gary_Johnson"
"1130",150,2474,"2016-02-27","Gary_Johnson"
"1131",151,2720,"2016-02-28","Gary_Johnson"
"1132",152,3020,"2016-02-29","Gary_Johnson"
"1133",153,5910,"2016-03-01","Gary_Johnson"
"1134",154,7832,"2016-03-02","Gary_Johnson"
"1135",155,8297,"2016-03-03","Gary_Johnson"
"1136",156,6745,"2016-03-04","Gary_Johnson"
"1137",157,4082,"2016-03-05","Gary_Johnson"
"1138",158,5029,"2016-03-06","Gary_Johnson"
"1139",159,4447,"2016-03-07","Gary_Johnson"
"1140",160,3884,"2016-03-08","Gary_Johnson"
"1141",161,4372,"2016-03-09","Gary_Johnson"
"1142",162,3260,"2016-03-10","Gary_Johnson"
"1143",163,3560,"2016-03-11","Gary_Johnson"
"1144",164,3029,"2016-03-12","Gary_Johnson"
"1145",165,2992,"2016-03-13","Gary_Johnson"
"1146",166,3370,"2016-03-14","Gary_Johnson"
"1147",167,4834,"2016-03-15","Gary_Johnson"
"1148",168,8478,"2016-03-16","Gary_Johnson"
"1149",169,4673,"2016-03-17","Gary_Johnson"
"1150",170,3558,"2016-03-18","Gary_Johnson"
"1151",171,3121,"2016-03-19","Gary_Johnson"
"1152",172,3516,"2016-03-20","Gary_Johnson"
"1153",173,3179,"2016-03-21","Gary_Johnson"
"1154",174,3522,"2016-03-22","Gary_Johnson"
"1155",175,3381,"2016-03-23","Gary_Johnson"
"1156",176,3643,"2016-03-24","Gary_Johnson"
"1157",177,4388,"2016-03-25","Gary_Johnson"
"1158",178,6011,"2016-03-26","Gary_Johnson"
"1159",179,5281,"2016-03-27","Gary_Johnson"
"1160",180,4696,"2016-03-28","Gary_Johnson"
"1161",181,4042,"2016-03-29","Gary_Johnson"
"1162",182,4080,"2016-03-30","Gary_Johnson"
"1163",183,4110,"2016-03-31","Gary_Johnson"
"1164",184,3479,"2016-04-01","Gary_Johnson"
"1165",185,3849,"2016-04-02","Gary_Johnson"
"1166",186,2690,"2016-04-03","Gary_Johnson"
"1167",187,2434,"2016-04-04","Gary_Johnson"
"1168",188,3649,"2016-04-05","Gary_Johnson"
"1169",189,3998,"2016-04-06","Gary_Johnson"
"1170",190,2502,"2016-04-07","Gary_Johnson"
"1171",191,2543,"2016-04-08","Gary_Johnson"
"1172",192,2393,"2016-04-09","Gary_Johnson"
"1173",193,2301,"2016-04-10","Gary_Johnson"
"1174",194,2387,"2016-04-11","Gary_Johnson"
"1175",195,2265,"2016-04-12","Gary_Johnson"
"1176",196,2034,"2016-04-13","Gary_Johnson"
"1177",197,2690,"2016-04-14","Gary_Johnson"
"1178",198,2135,"2016-04-15","Gary_Johnson"
"1179",199,1660,"2016-04-16","Gary_Johnson"
"1180",200,1625,"2016-04-17","Gary_Johnson"
"1181",201,1786,"2016-04-18","Gary_Johnson"
"1182",202,2114,"2016-04-19","Gary_Johnson"
"1183",203,3293,"2016-04-20","Gary_Johnson"
"1184",204,2462,"2016-04-21","Gary_Johnson"
"1185",205,1927,"2016-04-22","Gary_Johnson"
"1186",206,2983,"2016-04-23","Gary_Johnson"
"1187",207,1982,"2016-04-24","Gary_Johnson"
"1188",208,1794,"2016-04-25","Gary_Johnson"
"1189",209,2310,"2016-04-26","Gary_Johnson"
"1190",210,3934,"2016-04-27","Gary_Johnson"
"1191",211,2672,"2016-04-28","Gary_Johnson"
"1192",212,2290,"2016-04-29","Gary_Johnson"
"1193",213,2074,"2016-04-30","Gary_Johnson"
"1194",214,1992,"2016-05-01","Gary_Johnson"
"1195",215,2399,"2016-05-02","Gary_Johnson"
"1196",216,3137,"2016-05-03","Gary_Johnson"
"1197",217,20369,"2016-05-04","Gary_Johnson"
"1198",218,15161,"2016-05-05","Gary_Johnson"
"1199",219,13605,"2016-05-06","Gary_Johnson"
"1200",220,11032,"2016-05-07","Gary_Johnson"
"1201",221,10930,"2016-05-08","Gary_Johnson"
"1202",222,9568,"2016-05-09","Gary_Johnson"
"1203",223,8265,"2016-05-10","Gary_Johnson"
"1204",224,6272,"2016-05-11","Gary_Johnson"
"1205",225,4900,"2016-05-12","Gary_Johnson"
"1206",226,3946,"2016-05-13","Gary_Johnson"
"1207",227,3399,"2016-05-14","Gary_Johnson"
"1208",228,3198,"2016-05-15","Gary_Johnson"
"1209",229,3691,"2016-05-16","Gary_Johnson"
"1210",230,5959,"2016-05-17","Gary_Johnson"
"1211",231,8944,"2016-05-18","Gary_Johnson"
"1212",232,14645,"2016-05-19","Gary_Johnson"
"1213",233,11003,"2016-05-20","Gary_Johnson"
"1214",234,10557,"2016-05-21","Gary_Johnson"
"1215",235,10171,"2016-05-22","Gary_Johnson"
"1216",236,9864,"2016-05-23","Gary_Johnson"
"1217",237,7868,"2016-05-24","Gary_Johnson"
"1218",238,8211,"2016-05-25","Gary_Johnson"
"1219",239,8670,"2016-05-26","Gary_Johnson"
"1220",240,9787,"2016-05-27","Gary_Johnson"
"1221",241,9335,"2016-05-28","Gary_Johnson"
"1222",242,26052,"2016-05-29","Gary_Johnson"
"1223",243,37613,"2016-05-30","Gary_Johnson"
"1224",244,22533,"2016-05-31","Gary_Johnson"
"1225",245,22282,"2016-06-01","Gary_Johnson"
